ID,City,Province,SALEDT,Price,SQFT,RMTOT,RMBED,BATH,FLR1AREA,BSMT,HEATSYS,ATTIC,SFLA,GRADE,SALE_YEAR,SALE_MONTH,EFF_AGE,Style
26233,54,2,2017-11-10,440043,55984,3,3,2,1428,7,2,0,2596,C,-1,11,0,U
26234,65,3,2015-05-29,260000,12547,4,4,2,1743,7,2,1,2909,B,-3,5,22,U
26235,54,2,2017-11-22,422500,12064,4,4,3,1712,7,3,0,3067,B,-1,11,9,B
26236,54,2,2013-10-31,164000,6066,3,3,2,816,7,1,1,1344,C,-5,10,30,B
26237,54,2,2013-12-19,340000,7780,4,4,2,1106,1,2,1,2212,C,-5,12,7,S
26238,33,3,2014-06-18,330000,10625,4,4,3,1752,7,2,1,2807,C,-4,6,24,U
26239,54,2,2016-09-23,331000,2494,4,4,3,920,7,2,0,2296,C,-2,9,6,R
26240,69,1,2016-05-19,217500,9650,3,3,1,2200,5,2,1,1696,C,-2,5,24,U
26241,69,1,2015-09-15,365000,16600,4,4,2,1765,2,1,1,2604,B,-3,9,9,U
26242,33,3,2014-10-23,50000,3500,3,3,1,644,7,3,1,1191,C,-4,10,449,H
26243,27,3,2014-05-15,387500,13706,5,5,3,1684,7,1,1,2496,B,-4,5,16,U
26244,82,3,2014-10-03,57500,3882,3,3,1,757,1,1,1,1088,D,-4,10,76,U
26245,54,2,2013-03-15,170000,4395,3,3,1,581,7,2,1,1283,C,-5,3,24,H
26246,33,3,2014-04-02,160000,293594,3,3,2,1408,7,1,1,1408,C,-4,4,39,U
26247,54,2,2017-07-27,455000,2543,3,3,3,982,5,1,1,2425,B,-1,7,13,R
26248,20,1,2013-07-31,9000,179031,1,1,1,616,1,6,0,616,E,-5,7,5,U
26249,20,1,2013-08-15,142500,37935,4,4,2,2472,1,4,1,1840,C,-5,8,8,S
26250,54,2,2013-05-23,200000,6275,3,3,1,1406,5,3,1,1342,C,-5,5,48,U
26251,81,3,2015-08-12,106500,10800,4,4,2,1618,7,1,1,3018,B,-3,8,455,U
26252,54,2,2017-03-17,320000,2835,3,3,2,1082,7,3,0,2664,C,-1,3,5,R
26253,71,1,2014-07-24,143000,5000,3,3,1,1136,7,3,1,1363,C,-4,7,38,U
26254,59,2,2016-05-05,153000,19938,3,3,1,780,7,1,1,1130,C,-2,5,41,U
26255,54,2,2017-04-07,250200,57557,5,5,2,1416,7,1,1,2446,C,-1,4,38,B
26256,54,2,2014-06-12,205000,8387,4,4,1,1075,7,2,1,1875,C,-4,6,38,S
26257,67,3,2016-09-09,17500,3000,1,1,1,490,1,6,1,420,E,-2,9,446,U
26258,54,2,2014-07-17,450000,8052,3,3,3,1649,7,5,0,2267,C,-4,7,0,B
26259,70,1,2017-11-10,200000,11400,3,3,2,1169,7,2,1,1190,C,-1,11,12,B
26260,54,2,2017-09-29,442000,20389,3,3,3,1148,7,2,0,2796,C,-1,9,0,U
26261,54,2,2016-08-25,196000,6000,5,4,2,1008,7,1,1,1748,C,-2,8,39,B
26262,54,2,2016-06-30,783000,4680,5,5,3,855,7,3,1,2356,B,-2,6,28,U
26263,54,2,2014-03-20,377000,7478,4,4,3,1001,5,5,0,2778,C,-4,3,2,U
26264,54,2,2014-09-15,251000,7501,3,3,2,1014,7,2,0,1488,B,-4,9,5,U
26265,47,2,2013-09-18,135000,43560,3,3,1,1346,7,1,1,1529,D,-5,9,65,U
26266,33,3,2017-05-31,168000,5484,2,2,1,736,7,3,1,1414,C,-1,5,18,B
26267,59,2,2016-10-05,214000,3524,3,3,1,776,2,2,0,1552,C,-2,10,2,H
26268,33,3,2017-06-30,140000,276606,2,2,1,1152,7,2,1,672,C,-1,6,23,U
26269,93,1,2017-06-30,155000,36600,3,3,2,858,3,2,1,1420,C,-1,6,27,U
26270,43,2,2016-06-28,264500,15000,4,4,2,1348,7,2,1,2348,C,-2,6,14,U
26271,54,2,2015-08-17,568500,15105,6,4,3,1555,7,2,1,2681,B,-3,8,4,U
26272,54,2,2017-06-08,483000,17877,4,4,2,1019,6,1,1,1998,C,-1,6,39,U
26273,48,2,2015-07-10,25000,5000,1,1,1,496,6,6,1,496,D,-3,7,114,U
26274,54,2,2017-07-24,524900,57608,3,3,3,2091,7,1,0,2662,B,-1,7,9,U
26275,54,2,2017-06-02,135000,16530,3,3,1,960,7,3,1,960,C,-1,6,48,U
26276,54,2,2015-07-06,445000,3500,3,3,1,770,3,1,1,1540,B,-3,7,114,U
26277,33,3,2015-12-09,98000,4305,3,3,1,774,5,3,1,899,D,-3,12,60,U
26278,54,2,2013-07-04,235000,4000,3,3,1,757,5,3,1,1216,D,-5,7,36,U
26279,44,2,2016-07-08,133000,6250,2,2,1,600,7,1,1,1200,C,-2,7,50,U
26280,84,3,2014-01-20,10000,12350,3,3,2,1320,7,5,0,1544,C,-4,1,4,U
26281,54,2,2014-01-02,274000,6000,4,4,1,1072,7,1,1,1911,C,-4,1,37,U
26282,54,2,2014-09-23,89500,104108,2,2,1,400,2,6,1,800,E,-4,9,16,U
26283,54,2,2014-10-28,150000,19410,3,3,1,768,7,2,1,1072,C,-4,10,33,U
26284,54,2,2016-08-05,434000,4438,3,3,2,1054,5,5,0,2504,B,-2,8,1,U
26285,69,1,2013-08-06,238000,43560,5,5,2,1853,5,2,1,2481,C,-5,8,33,U
26286,54,2,2017-07-31,168500,45390,3,3,1,1140,5,2,1,1440,C,-1,7,32,U
26287,54,2,2017-06-13,362500,6206,4,4,3,1012,5,1,0,2401,B,-1,6,4,R
26288,54,2,2016-08-12,240000,9111,3,3,2,1245,7,2,1,2236,C,-2,8,30,U
26289,60,2,2017-09-14,75000,17891,3,3,1,872,7,3,1,1358,C,-1,9,116,U
26290,54,2,2017-07-21,280000,3289,3,3,2,660,7,1,1,1528,C,-1,7,18,H
26291,54,2,2014-03-06,234000,10700,2,2,1,528,3,1,1,1158,C,-4,3,74,U
26292,54,2,2016-07-22,380000,6086,3,3,3,1194,7,2,1,2466,C,-2,7,7,U
26293,54,2,2017-07-14,280000,30000,3,3,1,1188,7,1,1,2142,C,-1,7,15,B
26294,54,2,2017-06-01,333000,11662,2,2,2,1720,7,2,1,3070,C,-1,6,32,S
26295,54,2,2015-03-23,354900,5009,3,3,3,1022,7,5,0,2574,C,-3,3,2,U
26296,96,1,2015-09-17,150000,392040,2,2,1,1264,7,1,0,1200,C,-3,9,6,U
26297,54,2,2016-08-03,244900,3241,3,3,2,769,7,1,1,1858,C,-2,8,15,H
26298,54,2,2013-01-03,540000,11603,5,5,1,1015,7,3,1,1798,C,-5,1,38,U
26299,54,2,2016-12-22,190000,6074,4,4,1,906,7,2,1,1496,C,-2,12,24,U
26300,33,3,2013-12-20,125000,6820,2,2,1,925,7,3,1,1388,C,-5,12,23,U
26301,96,1,2017-01-26,183000,101059,3,3,1,1624,7,1,1,1624,C,-1,1,29,U
26302,62,2,2015-08-31,120000,10020,3,3,1,1077,7,1,1,1141,C,-3,8,105,U
26303,89,1,2016-05-04,175000,122875,2,2,1,1323,2,2,1,1323,C,-2,5,18,U
26304,64,3,2017-02-24,95000,17640,3,3,1,1460,2,2,1,1232,C,-1,2,42,U
26305,54,2,2016-07-29,187500,3894,3,3,1,460,7,3,1,882,C,-2,7,38,U
26306,54,2,2017-07-26,169000,6160,3,3,1,744,7,2,1,1384,C,-1,7,18,H
26307,54,2,2014-11-13,224000,3450,3,3,1,640,7,2,1,1600,C,-4,11,13,U
26308,76,2,2013-09-18,250900,9002,3,3,2,2562,1,2,0,2122,C,-5,9,1,U
26309,54,2,2017-05-24,470000,3500,2,2,2,1032,3,3,1,1892,C,-1,5,30,U
26310,54,2,2016-08-19,350000,8600,3,3,2,1755,7,1,1,2137,C,-2,8,26,B
26311,54,2,2016-05-17,185000,9375,3,3,1,1291,7,3,1,1228,C,-2,5,53,U
26312,33,3,2014-07-16,140000,10409,2,2,1,694,7,3,1,857,C,-4,7,38,U
26313,54,2,2013-03-01,479900,13727,5,5,3,1954,7,5,1,2954,B,-5,3,1,B
26314,47,2,2016-01-29,365000,736533,3,3,1,2708,5,3,1,2708,C,-2,1,39,U
26315,98,1,2016-04-14,90000,15525,2,2,1,1152,7,3,1,1152,C,-2,4,42,U
26316,54,2,2015-07-23,255000,59672,4,4,1,900,7,1,1,2290,C,-3,7,28,U
26317,71,1,2013-08-02,92500,6000,3,3,2,694,7,1,1,1370,C,-5,8,98,U
26318,54,2,2015-07-27,311000,8422,4,4,3,1507,7,2,1,2437,C,-3,7,22,B
26319,30,3,2015-09-25,70000,6098400,2,2,1,900,2,3,1,900,D,-3,9,53,U
26320,33,3,2013-03-22,126000,8200,2,2,1,864,7,2,1,864,D,-5,3,34,U
26321,69,1,2017-11-03,205000,50030,3,3,3,1846,7,1,1,2346,C,-1,11,29,U
26322,54,2,2017-08-28,345000,43743,3,3,1,1516,7,1,1,2276,C,-1,8,22,U
26323,81,3,2016-06-23,164900,11485,4,4,2,888,7,2,1,2088,C,-2,6,32,U
26324,33,3,2016-07-22,142650,5475,3,3,2,960,7,3,1,1776,C,-2,7,34,U
26325,54,2,2016-06-29,249900,7344,4,4,1,1335,7,2,1,2135,C,-2,6,27,U
26326,77,2,2015-08-07,362500,2153,4,4,3,660,5,2,1,2238,C,-3,8,20,U
26327,54,2,2016-09-30,545000,10722,4,4,2,1443,5,1,1,2396,C,-2,9,29,U
26328,43,2,2017-05-31,134000,7924,3,3,1,1040,7,3,1,1040,C,-1,5,24,U
26329,88,1,2016-04-29,125000,55321,3,3,1,1080,7,3,1,1288,C,-2,4,36,U
26330,62,2,2017-07-27,131000,14000,2,2,1,948,7,3,1,948,C,-1,7,49,U
26331,27,3,2014-06-02,189000,90000,2,2,1,864,7,6,1,864,D,-4,6,16,U
26332,54,2,2014-05-29,245000,3959,3,3,3,617,7,2,1,1705,C,-4,5,4,H
26333,43,2,2014-06-19,240000,40511,2,2,2,840,2,2,1,1428,C,-4,6,20,U
26334,33,3,2017-02-23,156000,4000,4,4,1,874,7,1,1,1659,B,-1,2,30,U
26335,59,2,2017-08-01,145000,141570,2,2,1,960,2,5,1,960,D,-1,8,33,U
26336,64,3,2015-12-16,205000,15175,4,4,2,832,7,1,1,1536,C,-3,12,23,U
26337,54,2,2013-09-09,385000,7196,4,4,2,1282,7,2,1,2508,B,-5,9,23,U
26338,54,2,2017-10-16,265000,33816,3,3,2,906,7,5,1,1576,C,-1,10,18,B
26339,54,2,2016-09-20,375500,8000,4,4,1,870,7,1,1,1505,C,-2,9,39,U
26340,30,3,2014-06-18,255000,0,3,3,2,1384,7,2,1,2730,C,-4,6,23,U
26341,98,1,2016-03-15,215000,11109,4,4,2,2093,7,1,1,1487,C,-2,3,18,U
26342,54,2,2014-08-29,72000,15000,4,4,1,528,7,3,1,1016,C,-4,8,30,U
26343,54,2,2016-01-04,251000,16900,5,5,2,1040,7,1,1,1840,C,-2,1,26,U
26344,54,2,2017-07-13,356000,8809,4,4,2,1918,7,1,1,2337,C,-1,7,18,U
26345,75,2,2016-05-19,190000,26524,4,4,2,1040,7,3,1,1690,C,-2,5,31,U
26346,33,3,2017-07-05,192000,7500,5,5,2,1096,7,1,1,1915,C,-1,7,37,U
26347,54,2,2013-08-01,420000,3285,3,3,2,1008,7,2,1,2583,B,-5,8,26,H
26348,54,2,2014-06-10,65500,7764,3,3,1,516,2,3,1,1132,D,-4,6,52,U
26349,69,1,2017-10-16,120000,20088,3,3,1,960,2,2,1,960,C,-1,10,21,U
26350,54,2,2015-07-03,402000,7558,3,3,3,1559,7,1,1,2833,B,-3,7,21,U
26351,33,3,2015-12-16,51000,13910,2,2,1,676,1,2,1,676,E,-3,12,33,U
26352,33,3,2013-10-01,20000,4050,1,1,1,504,7,2,1,432,E,-5,10,453,U
26353,54,2,2013-09-05,431781,86091,3,3,2,966,5,5,0,2464,C,-5,9,0,U
26354,33,3,2017-10-31,123800,5000,3,3,1,607,7,1,1,1264,C,-1,10,67,U
26355,54,2,2016-05-24,315000,8911,3,3,2,1213,7,2,1,2145,C,-2,5,17,S
26356,54,2,2016-10-13,279000,74164,3,3,2,1408,7,1,1,2064,C,-2,10,13,U
26357,71,1,2015-11-27,220000,24394,3,3,1,1184,7,2,1,2034,C,-3,11,21,U
26358,30,3,2013-05-29,83000,21780,2,2,1,576,1,2,1,576,C,-5,5,9,U
26359,33,3,2016-09-09,197000,20038,4,4,2,1939,7,1,1,1624,C,-2,9,35,U
26360,54,2,2016-04-04,226500,6085,3,3,2,1351,7,1,1,2479,C,-2,4,38,U
26361,81,3,2013-04-16,135000,6600,4,4,1,1428,7,1,1,1922,C,-5,4,41,U
26362,33,3,2017-01-27,210000,8530,5,5,2,1288,7,1,1,2318,C,-1,1,35,U
26363,76,2,2017-12-22,180000,9330,4,4,2,1206,5,1,1,1912,C,-1,12,30,U
26364,54,2,2015-07-10,386000,5919,4,4,3,1216,5,1,1,3271,C,-3,7,10,U
26365,97,1,2016-03-31,115000,79715,3,3,1,1040,7,2,1,1040,D,-2,3,33,U
26366,54,2,2017-09-07,134000,2507,3,3,1,511,7,2,1,1372,C,-1,9,32,H
26367,54,2,2017-04-20,450000,51836,4,4,3,1247,7,3,1,2816,C,-1,4,23,U
26368,54,2,2013-02-21,190000,6500,3,3,1,711,7,3,1,917,C,-5,2,27,U
26369,54,2,2016-04-29,240000,5823,3,3,2,943,7,1,1,1662,C,-2,4,19,B
26370,54,2,2015-12-15,138500,4653,2,2,1,834,7,1,1,982,D,-3,12,39,B
26371,54,2,2016-10-03,342500,6630,4,4,2,1388,7,1,1,2160,C,-2,10,29,U
26372,23,1,2013-06-20,77500,10890,4,4,1,908,2,3,1,1100,C,-5,6,41,U
26373,45,2,2013-03-01,206000,9148,3,3,2,1224,7,1,1,2065,C,-5,3,13,U
26374,92,1,2015-05-29,165000,78408,3,3,1,1395,7,2,1,1995,C,-3,5,6,U
26375,43,2,2014-05-01,325000,21610,2,2,1,720,7,6,1,1264,C,-4,5,40,U
26376,81,3,2016-04-07,15000,3000,1,1,1,494,6,1,1,494,E,-2,4,76,U
26377,95,1,2017-12-21,86000,46174,4,4,1,754,2,2,1,1461,C,-1,12,457,U
26378,33,3,2016-05-30,70000,2860,3,3,1,729,5,4,1,1323,B,-2,5,463,U
26379,69,1,2016-04-22,152000,29620,3,3,1,1192,7,3,1,1312,C,-2,4,37,U
26380,43,2,2017-01-05,210000,100188,3,3,1,1397,7,3,1,1677,C,-1,1,36,U
26381,74,2,2013-07-19,140000,44985,3,3,1,1074,1,2,1,1074,C,-5,7,23,U
26382,60,2,2016-09-28,138000,10890,2,2,1,807,7,3,1,807,D,-2,9,31,U
26383,54,2,2014-05-14,819900,6017,5,5,3,1949,7,5,0,4613,B,-4,5,2,U
26384,54,2,2017-10-31,799000,7500,4,4,2,1511,5,1,1,2101,B,-1,10,110,U
26385,54,2,2016-08-24,210000,3367,6,3,2,510,5,2,1,1698,C,-2,8,31,H
26386,84,3,2016-06-15,65500,20000,4,4,2,672,2,3,1,1344,C,-2,6,461,U
26387,48,2,2014-08-01,197000,7803,3,3,2,1092,7,2,1,1932,C,-4,8,7,B
26388,74,2,2015-08-04,230000,25313,3,3,2,1264,1,3,1,1434,C,-3,8,13,U
26389,75,2,2013-08-16,135000,0,3,3,1,1068,7,3,1,1380,C,-5,8,42,U
26390,44,2,2016-10-21,88000,9840,3,3,1,1050,7,2,1,1050,C,-2,10,42,U
26391,69,1,2017-08-24,204400,17121,4,4,2,1128,7,2,1,1724,C,-1,8,20,U
26392,54,2,2016-09-07,440111,4184,3,3,2,1054,5,5,0,2654,B,-2,9,1,U
26393,72,1,2014-07-25,238000,4736,6,6,3,827,7,3,1,2386,C,-4,7,49,U
26394,44,2,2016-07-15,215000,8777,3,3,1,1440,7,1,1,1800,C,-2,7,34,U
26395,69,1,2016-11-01,192000,31039,3,3,1,1844,7,2,1,2308,C,-2,11,31,U
26396,69,1,2013-08-01,200000,20021,3,3,2,1542,7,2,1,1614,C,-5,8,28,B
26397,33,3,2015-02-20,62000,15000,3,3,1,820,7,3,1,820,D,-3,2,445,U
26398,47,2,2015-11-09,13200,206910,3,3,1,1020,2,3,1,1520,C,-3,11,425,U
26399,75,2,2015-08-24,215000,37896,5,4,2,930,7,3,1,2042,B,-3,8,44,U
26400,92,1,2014-06-19,63000,29999,3,3,1,690,2,2,1,828,D,-4,6,21,U
26401,33,3,2015-07-31,207000,4900,4,4,1,990,7,1,1,1800,A,-3,7,70,U
26402,54,2,2014-06-02,380146,8972,3,3,3,1518,7,5,0,2484,C,-4,6,2,B
26403,54,2,2017-03-09,211000,6595,4,4,1,1232,7,2,1,1885,C,-1,3,28,B
26404,54,2,2014-04-29,156600,27856,2,2,1,672,7,3,1,1344,C,-4,4,44,U
26405,54,2,2015-10-01,313000,0,3,3,2,832,7,2,0,2088,C,-3,10,1,R
26406,84,3,2017-09-12,40000,5000,2,2,1,530,7,3,1,440,E,-1,9,63,U
26407,47,2,2016-11-25,115000,10000,3,3,1,825,7,2,1,825,D,-2,11,28,U
26408,54,2,2013-01-15,64900,8871,3,2,1,466,2,1,1,418,E,-5,1,68,U
26409,33,3,2016-08-15,158000,4000,4,4,1,624,7,1,1,1759,C,-2,8,31,U
26410,33,3,2016-11-14,125000,5200,2,2,1,972,7,3,1,1409,C,-2,11,38,U
26411,54,2,2017-08-01,175000,5000,3,3,2,699,7,2,1,1193,D,-1,8,42,U
26412,54,2,2014-02-27,418000,6150,3,3,3,1108,7,1,1,2460,C,-4,2,19,U
26413,54,2,2017-09-15,155000,7140,2,2,1,754,1,2,1,700,E,-1,9,22,U
26414,92,1,2014-08-25,72500,48352,3,3,1,936,2,3,1,1155,C,-4,8,69,U
26415,33,3,2017-05-31,38000,4063,4,4,1,690,4,1,1,1452,C,-1,5,442,H
26416,64,3,2016-08-31,128000,115869,5,5,1,944,7,6,0,1536,C,-2,8,27,U
26417,54,2,2016-02-29,40000,1646568,3,3,2,504,2,3,1,1507,D,-2,2,446,U
26418,69,1,2013-12-11,208000,23895,2,2,1,1689,7,2,1,2302,C,-5,12,32,U
26419,54,2,2017-08-31,198000,17000,4,2,1,600,7,6,1,1080,C,-1,8,32,U
26420,44,2,2017-06-12,151900,9375,7,7,3,840,6,3,1,2429,C,-1,6,462,U
26421,81,3,2014-05-20,46700,7680,3,3,2,679,7,3,1,1793,C,-4,5,449,U
26422,97,1,2017-12-08,35000,100188,3,3,1,581,1,6,1,549,E,-1,12,82,U
26423,54,2,2015-07-23,315000,3080,3,3,2,720,7,1,0,2020,B,-3,7,3,R
26424,54,2,2017-07-13,492832,3700,4,4,3,1040,7,1,1,2110,C,-1,7,41,U
26425,75,2,2017-07-10,350000,87120,3,3,1,2420,7,4,1,2904,C,-1,7,36,U
26426,69,1,2017-07-18,280000,12939,4,4,3,1482,7,2,1,2413,C,-1,7,19,U
26427,54,2,2016-09-30,885000,6798,4,4,3,1000,7,1,1,2584,B,-2,9,19,U
26428,54,2,2013-07-10,333000,81012,3,3,2,1252,7,1,1,2064,C,-5,7,19,U
26429,44,2,2013-08-21,90664,3000,3,3,1,756,5,3,1,1092,C,-5,8,47,U
26430,69,1,2016-12-16,170000,41440,3,3,1,1160,7,3,1,1740,C,-2,12,52,U
26431,33,3,2013-10-11,35000,2068,4,4,1,735,2,6,1,1470,C,-5,10,458,U
26432,44,2,2017-02-28,117000,7200,3,3,1,1006,7,3,1,1509,C,-1,2,56,U
26433,74,2,2017-04-07,205000,30013,5,5,3,1232,7,2,1,1851,D,-1,4,26,U
26434,54,2,2016-11-01,295000,7080,6,6,3,982,2,3,1,2705,C,-2,11,35,U
26435,20,1,2014-02-26,150000,2303017,3,3,2,1340,7,2,1,2580,C,-4,2,78,U
26436,72,1,2017-06-01,353500,8623,3,3,2,1880,2,4,1,1560,C,-1,6,4,U
26437,85,3,2013-02-25,28000,14058,2,2,1,1136,2,3,1,1082,D,-5,2,448,U
26438,54,2,2016-11-18,90000,2817,3,3,1,577,7,1,1,1509,C,-2,11,47,H
26439,54,2,2017-03-30,555310,8276,4,4,3,1344,5,5,0,3188,B,-1,3,2,U
26440,54,2,2016-09-27,275000,33512,3,3,2,1403,7,2,1,1876,C,-2,9,31,U
26441,75,2,2013-09-16,122000,123710,2,2,1,1128,7,3,1,926,C,-5,9,40,U
26442,75,2,2015-11-10,125000,112385,4,4,1,680,7,3,1,1232,C,-3,11,47,U
26443,80,3,2014-10-27,107000,137214,2,2,1,912,5,3,1,912,D,-4,10,36,U
26444,54,2,2017-12-01,249500,2543,4,4,3,714,7,2,0,1914,C,-1,12,3,H
26445,54,2,2015-05-14,264500,3200,3,3,2,700,7,1,1,1826,C,-3,5,10,U
26446,54,2,2013-05-30,379900,85168,3,3,3,1372,7,5,0,1968,C,-5,5,1,B
26447,96,1,2016-04-04,40000,1292,3,3,1,924,6,6,1,924,D,-2,4,456,U
26448,54,2,2016-12-05,252500,10441,3,3,2,786,7,3,1,1179,C,-2,12,12,U
26449,70,1,2016-04-29,127000,19000,5,5,2,1423,2,1,1,2576,D,-2,4,42,U
26450,97,1,2014-08-28,105000,256132,2,2,1,768,7,3,1,768,C,-4,8,39,U
26451,80,3,2013-06-06,89000,5000,2,2,1,576,1,2,1,576,E,-5,6,37,U
26452,59,2,2015-02-26,190000,7771,3,3,2,1128,7,1,1,1628,C,-3,2,10,B
26453,69,1,2016-10-07,124000,40177,3,3,1,864,7,2,1,864,D,-2,10,33,U
26454,33,3,2015-08-26,81000,6160,3,3,3,1174,2,3,1,1325,C,-3,8,450,U
26455,47,2,2013-08-02,55000,32713,3,3,1,661,7,3,1,938,C,-5,8,70,U
26456,54,2,2017-05-01,363500,17464,3,3,3,1354,7,1,1,2149,C,-1,5,14,B
26457,80,3,2017-05-11,90000,36149,4,4,1,693,7,3,1,1050,C,-1,5,75,U
26458,54,2,2014-02-28,427000,10367,3,3,3,1489,7,1,1,2880,C,-4,2,11,U
26459,47,2,2017-08-18,111000,22651,3,3,1,378,1,6,1,998,D,-1,8,40,U
26460,27,3,2016-06-03,230000,10000,4,4,3,1912,7,2,1,2268,C,-2,6,21,B
26461,33,3,2015-07-30,154000,7350,3,3,1,1040,7,1,1,1461,C,-3,7,38,U
26462,75,2,2016-08-31,190000,32357,2,2,1,1005,7,3,1,1005,C,-2,8,31,U
26463,28,3,2016-01-14,165000,8160,6,6,2,1480,3,2,1,2240,D,-2,1,40,S
26464,43,2,2017-06-30,187500,10019,3,3,2,1459,7,2,1,1900,C,-1,6,34,U
26465,54,2,2016-10-31,313500,47828,3,3,2,1212,7,2,1,2042,C,-2,10,22,B
26466,20,1,2017-09-21,134000,33962,3,3,1,864,7,2,1,1026,C,-1,9,21,B
26467,23,1,2013-05-22,42500,128066,4,3,1,793,4,3,1,1092,C,-5,5,453,U
26468,54,2,2017-12-21,378000,4549,4,4,2,1194,7,1,1,2693,C,-1,12,12,U
26469,21,1,2013-01-11,126000,5000,3,3,1,768,7,4,1,1594,C,-5,1,41,U
26470,54,2,2013-06-17,290000,8999,5,5,2,876,7,2,1,2361,C,-5,6,24,U
26471,54,2,2014-05-15,204000,4749,3,3,1,757,7,2,1,1400,C,-4,5,11,B
26472,54,2,2013-09-03,219500,24566,3,3,2,1307,7,2,1,1894,C,-5,9,26,B
26473,77,2,2013-04-05,188000,15791,3,3,2,1456,7,2,1,1731,C,-5,4,45,S
26474,54,2,2017-11-10,309900,6050,4,4,2,1292,7,2,1,1842,C,-1,11,29,B
26475,54,2,2014-02-10,154000,34848,3,3,1,1188,7,2,1,1092,D,-4,2,30,U
26476,83,3,2016-06-24,100000,7828,2,2,1,962,7,2,1,1132,C,-2,6,29,B
26477,67,3,2013-11-14,331000,21612,3,3,2,1246,1,2,1,2662,B,-5,11,10,U
26478,54,2,2016-05-12,240000,8808,5,5,2,1097,7,2,1,1716,C,-2,5,24,B
26479,43,2,2016-02-08,90100,35013,3,3,1,782,7,3,1,1456,C,-2,2,51,U
26480,44,2,2016-08-09,152000,9000,3,3,2,660,3,3,1,1800,C,-2,8,33,U
26481,54,2,2014-01-23,270000,3250,3,3,2,613,7,1,1,1677,C,-4,1,18,U
26482,54,2,2016-05-26,272500,5339,3,3,2,864,7,5,0,2126,C,-2,5,3,H
26483,54,2,2017-08-24,379000,48633,3,3,3,1307,7,2,1,2481,C,-1,8,16,U
26484,33,3,2013-12-13,183000,30092,4,4,2,1590,7,1,1,1956,C,-5,12,26,S
26485,54,2,2017-07-18,320000,3326,3,2,2,1111,3,2,1,1075,C,-1,7,32,U
26486,54,2,2015-08-14,160000,26200,3,3,2,724,2,3,1,1316,D,-3,8,42,U
26487,33,3,2017-11-22,132000,6272,3,3,1,1028,5,2,1,1444,C,-1,11,44,S
26488,20,1,2016-09-30,194400,2831400,4,4,1,1101,2,5,1,2142,C,-2,9,47,U
26489,75,2,2015-08-14,145000,26200,1,1,1,471,7,2,1,927,D,-3,8,32,U
26490,33,3,2017-08-14,112500,5020,3,3,1,697,7,1,1,1125,D,-1,8,38,U
26491,72,1,2013-07-08,400000,10608,3,3,2,1886,7,5,0,2315,B,-5,7,0,U
26492,20,1,2017-08-09,55000,4521,3,3,1,632,7,1,1,840,C,-1,8,38,U
26493,69,1,2017-12-08,195000,10975,4,4,2,1690,7,3,1,1735,C,-1,12,23,B
26494,27,3,2016-07-18,210000,55994,4,4,2,1204,7,2,1,1971,C,-2,7,24,B
26495,54,2,2016-10-14,587000,69696,3,3,2,1092,7,2,0,1738,B,-2,10,8,U
26496,54,2,2017-04-27,155000,3054,4,4,1,528,7,2,1,1414,C,-1,4,35,H
26497,80,3,2017-06-12,222500,571943,3,3,1,1704,7,2,1,1753,C,-1,6,27,U
26498,54,2,2013-06-17,377000,75344,4,4,3,1990,7,5,0,2427,C,-5,6,5,U
26499,66,3,2015-07-06,70000,28800,3,3,1,864,7,3,1,864,D,-3,7,38,U
26500,54,2,2015-07-10,428500,80105,4,4,3,1865,7,1,1,3417,C,-3,7,19,U
26501,80,3,2016-11-15,440000,93654,2,2,2,3095,2,1,1,2483,B,-2,11,15,U
26502,54,2,2016-08-04,310000,11625,6,6,3,1046,7,1,1,3781,C,-2,8,30,U
26503,54,2,2013-03-28,280000,2578,3,3,1,682,7,2,1,1836,C,-5,3,28,H
26504,54,2,2015-05-21,310000,0,3,3,2,1550,7,5,1,2300,C,-3,5,29,U
26505,54,2,2013-11-14,200500,4000,3,3,1,736,7,2,1,1378,C,-5,11,13,B
26506,33,3,2014-12-11,43500,1393,3,3,1,627,1,4,1,770,C,-4,12,40,H
26507,80,3,2016-09-23,119900,57411,2,2,1,899,7,2,1,1264,C,-2,9,29,B
26508,54,2,2016-07-07,235000,222591,4,4,2,644,3,3,1,2451,C,-2,7,47,U
26509,54,2,2017-09-22,693000,8231,4,4,3,2074,7,1,1,4088,B,-1,9,15,U
26510,43,2,2013-09-30,55000,12800,4,4,1,828,1,3,1,1242,C,-5,9,70,U
26511,64,3,2014-11-19,60000,3630,1,1,1,536,2,6,1,484,D,-4,11,459,U
26512,54,2,2016-07-25,346400,55337,4,4,3,756,7,2,1,2110,C,-2,7,11,U
26513,54,2,2016-10-14,180000,0,2,2,1,537,7,3,1,1213,C,-2,10,36,H
26514,54,2,2013-10-28,181000,4999,3,3,1,946,7,3,1,1146,C,-5,10,46,U
26515,59,2,2014-06-16,228400,3366,3,3,2,980,5,2,0,1760,C,-4,6,1,H
26516,54,2,2016-09-01,224000,3236,3,3,2,714,7,3,1,1678,C,-2,9,19,R
26517,54,2,2015-12-16,245000,54867,3,3,2,1157,7,1,1,1612,C,-3,12,19,S
26518,20,1,2013-06-13,257900,21957,3,3,3,2365,2,2,1,2599,C,-5,6,21,U
26519,54,2,2017-08-24,730000,5771,3,3,3,1522,7,2,1,3542,B,-1,8,31,U
